"﻿""Event"""	Job	Job Location	Job Description	Job Rate	Shift start date	Shift start time	Shift end date	Shift end time	Shift Description	Shift Information	Disclaimer	Confirmed	Checked In	Checked In (via app)	Checked Out	Checked Out (via app)	Parent ID	Sub-Volunteer ID	Signup Date	Signup Time	Volunteer Identifier	Email	First Name	Last Name	Phone Number	
San Diego Startup Week 2018	Registration: Speaker/Sponsor			0.00	2018-06-27	12:00 PM	2018-06-27	04:30 PM	Afternoon VIP Registration			1					0	1917032	2018-06-01	03:08 PM	1745990	GregorioGilkes@example.com	Gregorio	Gilkes	(619) 555-3826	
San Diego Startup Week 2018	Registration: Speaker/Sponsor			0.00	2018-06-27	12:00 PM	2018-06-27	04:30 PM	Afternoon VIP Registration			1					0	1921818	2018-06-04	05:08 PM	1748503	BobbieBaley@example.com	Bobbie	Baley	(858) 555-8110	
San Diego Startup Week 2018	Registration: Speaker/Sponsor			0.00	2018-06-27	05:30 PM	2018-06-27	08:00 PM	Social Event VIP Registration			1					0	1903061	2018-05-24	05:16 PM	1738931	MarloMauch@example.com				
San Diego Startup Week 2018	Registration: Speaker/Sponsor			0.00	2018-06-27	05:30 PM	2018-06-27	08:00 PM	Social Event VIP Registration			1					0	1962200	2018-06-23	09:42 AM	1769559	EdenEdson@example.com	Eden	Edson	(211) 555-1827	
San Diego Startup Week 2018	Registration: Speaker/Sponsor			0.00	2018-06-28	08:00 AM	2018-06-28	12:30 PM	Morning Registration			1					0	1894203	2018-05-22	06:05 PM	1733319	DonnetteDescoteaux@example.com	Donnette	Descoteaux	(619) 555-6696	
San Diego Startup Week 2018	Registration: Speaker/Sponsor			0.00	2018-06-28	08:00 AM	2018-06-28	12:30 PM	Morning Registration																	
San Diego Startup Week 2018	Registration: Speaker/Sponsor			0.00	2018-06-28	12:00 PM	2018-06-28	04:30 PM	Afternoon VIP Registration			1					0	1927207	2018-06-06	12:01 PM	1751967	ShawnaStoneburner@example.com				
San Diego Startup Week 2018	Registration: Speaker/Sponsor			0.00	2018-06-28	12:00 PM	2018-06-28	04:30 PM	Afternoon VIP Registration			1					0	1944067	2018-06-12	09:50 PM	1761466	KandiKerman@example.com	Kandi	Kerman	(963) 555-8420	
San Diego Startup Week 2018	Registration: Speaker/Sponsor			0.00	2018-06-28	05:30 PM	2018-06-28	08:00 PM	Social Event VIP Registration			1					0	1921406	2018-06-04	02:48 PM	1748288	CarlettaClements@example.com	Carletta	Clements	(721) 555-1447	
San Diego Startup Week 2018	Registration: Speaker/Sponsor			0.00	2018-06-28	05:30 PM	2018-06-28	08:00 PM	Social Event VIP Registration			1					0	1942887	2018-06-12	01:44 PM	1760674	ToddTapia@example.com	Todd	Tapia	(858) 555-0308	
San Diego Startup Week 2018	Registration: Speaker/Sponsor			0.00	2018-06-29	08:00 AM	2018-06-29	12:30 PM	Morning Registration			1					0	1944459	2018-06-13	09:48 AM	1761643	TomTamayo@example.com	Tom	Tamayo	(619) 555-8502	
San Diego Startup Week 2018	Registration: Speaker/Sponsor			0.00	2018-06-29	08:00 AM	2018-06-29	12:30 PM	Morning Registration																	
San Diego Startup Week 2018	Registration: Speaker/Sponsor			0.00	2018-06-29	12:00 PM	2018-06-29	04:30 PM	Afternoon VIP Registration			1					0	1892746	2018-05-22	12:30 PM	1732872	AnnabelAppleby@example.com	Annabel	Appleby	(858) 555-2472	
San Diego Startup Week 2018	Registration: Speaker/Sponsor			0.00	2018-06-29	12:00 PM	2018-06-29	04:30 PM	Afternoon VIP Registration																	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-25	07:00 AM	2018-06-25	12:30 PM	Morning T-Shirt Distribution			1					0	1902900	2018-05-24	04:35 PM	1738890	DaleDomina@example.com	Dale	Domina	(858) 555-8790	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-25	07:00 AM	2018-06-25	12:30 PM	Morning T-Shirt Distribution			1					0	1919619	2018-06-03	01:56 PM	38004	DelorseDalessandro@example.com	Delorse	Dalessandro	(858) 555-8124	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-25	07:00 AM	2018-06-25	12:30 PM	Morning T-Shirt Distribution			1					0	1944069	2018-06-12	09:53 PM	1761467	SelmaSchendel@example.com				
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-25	07:00 AM	2018-06-25	12:30 PM	Morning T-Shirt Distribution																	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-25	07:00 AM	2018-06-25	12:30 PM	Morning T-Shirt Distribution																	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-25	07:00 AM	2018-06-25	12:30 PM	Morning T-Shirt Distribution																	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-25	12:00 PM	2018-06-25	04:30 PM	Afternoon T-Shirt Distribution			1					0	1919707	2018-06-03	03:24 PM	1747418	DaleDomina@example.com	Dale	Domina	(914) 555-7569	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-25	12:00 PM	2018-06-25	04:30 PM	Afternoon T-Shirt Distribution			1					0	1964243	2018-06-25	11:16 AM	1770584	ArmandaAlbright@example.com	Armanda	Albright	(912) 555-3966	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-25	12:00 PM	2018-06-25	04:30 PM	Afternoon T-Shirt Distribution			1					0	1964249	2018-06-25	11:17 AM	1770586	JeniJaillet@example.com	Jeni	Jaillet	(676) 555-0376	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-26	08:00 AM	2018-06-26	12:30 PM	Morning T-Shirt Distribution			1					0	1928168	2018-06-06	06:04 PM	1752464	RubyeReitz@example.com				
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-26	08:00 AM	2018-06-26	12:30 PM	Morning T-Shirt Distribution			1					0	1942801	2018-06-12	12:55 PM	1760627	ElvieEscudero@example.com				
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-26	08:00 AM	2018-06-26	12:30 PM	Morning T-Shirt Distribution			1					0	1963394	2018-06-24	06:38 PM	1747420	WallaceWelden@example.com	Wallace	Welden	(619) 555-9623	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-26	08:00 AM	2018-06-26	12:30 PM	Morning T-Shirt Distribution			1					0	1964418	2018-06-25	12:35 PM	1770663	PenniePoteat@example.com	Pennie	Poteat	(858) 555-2296	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-26	12:00 PM	2018-06-26	04:30 PM	Afternoon T-Shirt Distribution			1					0	1921404	2018-06-04	02:48 PM	1748288	LeslieLent@example.com	Leslie	Lent	(858) 555-5479	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-26	12:00 PM	2018-06-26	04:30 PM	Afternoon T-Shirt Distribution			1					0	1943491	2018-06-12	03:40 PM	1756960	RosalindRoda@example.com	Rosalind	Roda	(619) 555-8879	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-26	12:00 PM	2018-06-26	04:30 PM	Afternoon T-Shirt Distribution			1					0	1954559	2018-06-19	08:02 PM	1752487	FlorenciaFlavin@example.com	Florencia	Flavin	(149) 555-5923	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-26	12:00 PM	2018-06-26	04:30 PM	Afternoon T-Shirt Distribution			1					0	1964108	2018-06-25	10:27 AM	1747418	MeredithMoreno@example.com	Meredith	Moreno	(619) 555-4904	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-27	08:00 AM	2018-06-27	12:30 PM	Morning T-Shirt Distribution			1					0	1944070	2018-06-12	09:53 PM	1761467	StefanStanek@example.com				
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-27	08:00 AM	2018-06-27	12:30 PM	Morning T-Shirt Distribution			1					0	1945800	2018-06-13	07:38 PM	1760370	RosalindaRemillard@example.com	Rosalinda	Remillard	(619) 555-6542	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-27	08:00 AM	2018-06-27	12:30 PM	Morning T-Shirt Distribution			1					0	1950192	2018-06-16	06:04 PM	1764324	LloydLederman@example.com	Lloyd	Lederman	(619) 555-7624	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-27	08:00 AM	2018-06-27	12:30 PM	Morning T-Shirt Distribution			1					0	1963456	2018-06-24	08:05 PM	1762393	ValeriViator@example.com	Valeri	Viator	(619) 555-3543	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-27	12:00 PM	2018-06-27	04:30 PM	Afternoon T-Shirt Distribution			1					0	1922253	2018-06-04	09:00 PM	1748709	LucioLaino@example.com				
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-27	12:00 PM	2018-06-27	04:30 PM	Afternoon T-Shirt Distribution			1					0	1928207	2018-06-06	06:19 PM	1748219	KarrenKolesar@example.com	Karren	Kolesar	(619) 555-3967	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-27	12:00 PM	2018-06-27	04:30 PM	Afternoon T-Shirt Distribution			1					0	1944434	2018-06-13	09:31 AM	1761643	ElliEades@example.com	Elli	Eades	(619) 555-8032	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-27	12:00 PM	2018-06-27	04:30 PM	Afternoon T-Shirt Distribution																	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-28	08:00 AM	2018-06-28	12:30 PM	Morning T-Shirt Distribution			1					0	1944071	2018-06-12	09:53 PM	1761467	KemberlyKyte@example.com				
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-28	08:00 AM	2018-06-28	12:30 PM	Morning T-Shirt Distribution			1					0	1963603	2018-06-24	10:21 PM	1740144	HaiHigh@example.com	Hai	High	(516) 555-2803	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-28	08:00 AM	2018-06-28	12:30 PM	Morning T-Shirt Distribution			1					0	1965984	2018-06-26	12:51 PM	1771418	CorlissCable@example.com	Corliss	Cable	(619) 555-6162	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-28	08:00 AM	2018-06-28	12:30 PM	Morning T-Shirt Distribution																	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-28	12:00 PM	2018-06-28	04:30 PM	Afternoon T-Shirt Distribution			1					0	1916666	2018-06-01	01:08 PM	1745798	ChayaChaplin@example.com				
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-28	12:00 PM	2018-06-28	04:30 PM	Afternoon T-Shirt Distribution																	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-28	12:00 PM	2018-06-28	04:30 PM	Afternoon T-Shirt Distribution																	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-29	08:00 AM	2018-06-29	12:30 PM	Morning T-Shirt Distribution			1					0	1917035	2018-06-01	03:08 PM	1745990	WallaceWelden@example.com	Wallace	Welden	(445) 555-0626	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-29	08:00 AM	2018-06-29	12:30 PM	Morning T-Shirt Distribution			1					0	1934285	2018-06-08	09:34 PM	1738890	MeredithMenz@example.com	Meredith	Menz	(858) 555-5811	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-29	08:00 AM	2018-06-29	12:30 PM	Morning T-Shirt Distribution			1					0	1943511	2018-06-12	03:53 PM	1761156	DonnetteDescoteaux@example.com				
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-29	08:00 AM	2018-06-29	12:30 PM	Morning T-Shirt Distribution			1					0	1966789	2018-06-26	06:05 PM	1561038	FlorenciaFlavin@example.com	Florencia	Flavin	(001) 555-4163	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-29	12:00 PM	2018-06-29	04:30 PM	Afternoon T-Shirt Distribution			1					0	1897905	2018-05-24	10:37 AM	1734912	NilaNolan@example.com				
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-29	12:00 PM	2018-06-29	04:30 PM	Afternoon T-Shirt Distribution			1					0	1928174	2018-06-06	06:10 PM	1752470	RacquelRoyalty@example.com	Racquel	Royalty	(858) 555-1810	
San Diego Startup Week 2018	Registration: T-shirt Distribution			0.00	2018-06-29	12:00 PM	2018-06-29	04:30 PM	Afternoon T-Shirt Distribution			1					0	1963387	2018-06-24	06:35 PM	1764611	ToraTemple@example.com	Tora	Temple	(447) 555-8555	
San Diego Startup Week 2018	Setup: Civic Center Decorator			0.00	2018-06-25	06:00 AM	2018-06-25	09:00 AM				1					0	1942077	2018-06-12	04:21 AM	1760213	RobertaRoundtree@example.com	Roberta	Roundtree	(268) 555-9730	
San Diego Startup Week 2018	Setup: Civic Center Decorator			0.00	2018-06-25	06:00 AM	2018-06-25	09:00 AM				1					0	1942329	2018-06-12	09:21 AM	1760327	LennaLeto@example.com				
San Diego Startup Week 2018	Setup: Civic Center Decorator			0.00	2018-06-25	06:00 AM	2018-06-25	09:00 AM				1					0	1942341	2018-06-12	09:26 AM	1760332	SherwoodStumbaugh@example.com	Sherwood	Stumbaugh	(858) 555-7061	
San Diego Startup Week 2018	Setup: Civic Center Decorator			0.00	2018-06-25	06:00 AM	2018-06-25	09:00 AM				1					0	1943814	2018-06-12	06:29 PM	1761302	LaticiaLedford@example.com				
San Diego Startup Week 2018	Setup: Civic Center Decorator			0.00	2018-06-25	06:00 AM	2018-06-25	09:00 AM				1					0	1946263	2018-06-14	07:38 AM	1762434	LeticiaLueders@example.com	Leticia	Lueders	(167) 555-3202	
San Diego Startup Week 2018	Setup: Civic Center Decorator			0.00	2018-06-25	06:00 AM	2018-06-25	09:00 AM				1					1946263	1946267	2018-06-14	07:40 AM	1762435	DarlaDowdell@example.com				
San Diego Startup Week 2018	Setup: Civic Center Decorator			0.00	2018-06-25	06:00 AM	2018-06-25	09:00 AM				1					0	1950794	2018-06-17	03:38 PM	1764607	LonnieLoso@example.com	Lonnie	Loso	(858) 555-1048	
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-25	07:00 AM	2018-06-25	08:30 AM				1					0	1942885	2018-06-12	01:44 PM	1760674	KarrenKolesar@example.com	Karren	Kolesar	(619) 555-6092	
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-25	07:00 AM	2018-06-25	08:30 AM				1					0	1945158	2018-06-13	02:25 PM	1761943	BennettBruner@example.com	Bennett	Bruner	(267) 555-3053	
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-25	07:00 AM	2018-06-25	08:30 AM				1					0	1945798	2018-06-13	07:38 PM	1760370	SelmaSchendel@example.com	Selma	Schendel	(834) 555-9498	
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-25	07:00 AM	2018-06-25	08:30 AM				1					0	1945936	2018-06-13	09:00 PM	1762282	YaniraYoungren@example.com	Yanira	Youngren	(858) 555-1051	
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-25	07:00 AM	2018-06-25	08:30 AM				1					0	1962764	2018-06-24	12:36 AM	1769883	LloydLederman@example.com	Lloyd	Lederman	(858) 555-0657	
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-26	07:30 AM	2018-06-26	08:30 AM				1					0	1942550	2018-06-12	10:52 AM	1760470	LennaLeto@example.com	Lenna	Leto	(337) 555-9423	
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-26	07:30 AM	2018-06-26	08:30 AM				1					0	1942667	2018-06-12	11:25 AM	1760551	ColettaCogan@example.com	Coletta	Cogan	(982) 555-3237	
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-26	07:30 AM	2018-06-26	08:30 AM				1					0	1945541	2018-06-13	05:29 PM	1746115	CameronCauble@example.com				
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-26	07:30 AM	2018-06-26	08:30 AM				1					0	1945937	2018-06-13	09:00 PM	1762282	BerryBermeo@example.com	Berry	Bermeo	(619) 555-6663	
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-26	07:30 AM	2018-06-26	08:30 AM				1					0	1963147	2018-06-24	02:05 PM	1770080	EmogeneEbinger@example.com	Emogene	Ebinger	(858) 555-4026	
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-27	07:30 AM	2018-06-27	08:30 AM				1					0	1942886	2018-06-12	01:44 PM	1760674	MarceleneMichaux@example.com	Marcelene	Michaux	(698) 555-4132	
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-27	07:30 AM	2018-06-27	08:30 AM				1					0	1943907	2018-06-12	08:05 PM	1761358	MandyMckillop@example.com				
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-27	07:30 AM	2018-06-27	08:30 AM				1					0	1945159	2018-06-13	02:25 PM	1761943	JoJourdan@example.com	Jo	Jourdan	(619) 555-2058	
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-27	07:30 AM	2018-06-27	08:30 AM				1					0	1945542	2018-06-13	05:29 PM	1746115	AnnabelAppleby@example.com				
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-27	07:30 AM	2018-06-27	08:30 AM				1					0	1962765	2018-06-24	12:36 AM	1769883	RacquelRoyalty@example.com	Racquel	Royalty	(340) 555-4312	
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-28	07:30 AM	2018-06-28	08:30 AM				1					0	1942078	2018-06-12	04:21 AM	1760213	RacquelRoyalty@example.com	Racquel	Royalty	(406) 555-5236	
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-28	07:30 AM	2018-06-28	08:30 AM				1					0	1942669	2018-06-12	11:25 AM	1760551	NicolaNystrom@example.com	Nicola	Nystrom	(619) 555-2495	
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-28	07:30 AM	2018-06-28	08:30 AM				1					0	1943908	2018-06-12	08:05 PM	1761358	HiediHemmingway@example.com				
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-28	07:30 AM	2018-06-28	08:30 AM				1					0	1945160	2018-06-13	02:25 PM	1761943	StefanyStenson@example.com	Stefany	Stenson	(810) 555-6346	
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-28	07:30 AM	2018-06-28	08:30 AM				1					0	1962766	2018-06-24	12:36 AM	1769883	ElwandaEpting@example.com	Elwanda	Epting	(619) 555-1808	
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-29	07:30 AM	2018-06-29	08:30 AM				1					0	1942079	2018-06-12	04:21 AM	1760213	LorriLanford@example.com	Lorri	Lanford	(619) 555-5418	
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-29	07:30 AM	2018-06-29	08:30 AM				1					0	1942888	2018-06-12	01:44 PM	1760674	RosalindaRemillard@example.com	Rosalinda	Remillard	(619) 555-7462	
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-29	07:30 AM	2018-06-29	08:30 AM				1					0	1943909	2018-06-12	08:05 PM	1761358	TomTamayo@example.com				
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-29	07:30 AM	2018-06-29	08:30 AM				1					0	1945938	2018-06-13	09:00 PM	1762282	MarceleneMichaux@example.com	Marcelene	Michaux	(619) 555-6428	
San Diego Startup Week 2018	Setup: Signage			0.00	2018-06-29	07:30 AM	2018-06-29	08:30 AM				1					0	1963148	2018-06-24	02:05 PM	1770080	BerryBermeo@example.com	Berry	Bermeo	(619) 555-7555	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-25	05:00 PM	2018-06-25	06:30 PM				1					0	1944128	2018-06-12	11:13 PM	1761488	ClareCostin@example.com	Clare	Costin	(858) 555-6089	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-25	05:00 PM	2018-06-25	06:30 PM				1					0	1945120	2018-06-13	02:14 PM	1761926	KatherynKennett@example.com	Katheryn	Kennett	(619) 555-3679	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-25	05:00 PM	2018-06-25	06:30 PM				1					0	1946265	2018-06-14	07:38 AM	1762434	LeroyLedet@example.com	Leroy	Ledet	(858) 555-7838	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-25	05:00 PM	2018-06-25	06:30 PM				1					1946265	1946269	2018-06-14	07:40 AM	1762435	LeticiaLueders@example.com				
San Diego Startup Week 2018	Tear Down			0.00	2018-06-25	05:00 PM	2018-06-25	06:30 PM				1					0	1964630	2018-06-25	02:32 PM	1462435	TangelaTolliver@example.com	Tangela	Tolliver	(858) 555-3978	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-26	05:00 PM	2018-06-26	06:30 PM				1					0	1945121	2018-06-13	02:14 PM	1761926	BerryBermeo@example.com	Berry	Bermeo	(858) 555-2386	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-26	05:00 PM	2018-06-26	06:30 PM				1					0	1946029	2018-06-13	10:28 PM	1762329	AntoninaAdame@example.com				
San Diego Startup Week 2018	Tear Down			0.00	2018-06-26	05:00 PM	2018-06-26	06:30 PM				1					0	1949247	2018-06-15	06:17 PM	1755254	DarenDupre@example.com	Daren	Dupre	(218) 555-5172	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-26	05:00 PM	2018-06-26	06:30 PM				1					0	1950375	2018-06-16	11:32 PM	1764396	BirdieBudniewski@example.com	Birdie	Budniewski	(164) 555-6821	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-26	05:00 PM	2018-06-26	06:30 PM				1					0	1964940	2018-06-25	05:55 PM	1770425	ReannaRiggle@example.com	Reanna	Riggle	(433) 555-0596	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-27	05:00 PM	2018-06-27	06:30 PM				1					0	1942330	2018-06-12	09:21 AM	1760327	BrettBraun@example.com				
San Diego Startup Week 2018	Tear Down			0.00	2018-06-27	05:00 PM	2018-06-27	06:30 PM				1					0	1942551	2018-06-12	10:52 AM	1760470	ShawnaStoneburner@example.com	Shawna	Stoneburner	(975) 555-8543	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-27	05:00 PM	2018-06-27	06:30 PM				1					0	1945122	2018-06-13	02:14 PM	1761926	KristynKobayashi@example.com	Kristyn	Kobayashi	(619) 555-0896	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-27	05:00 PM	2018-06-27	06:30 PM				1					0	1950212	2018-06-16	06:57 PM	1764332	VaughnVillafane@example.com	Vaughn	Villafane	(858) 555-0479	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-27	05:00 PM	2018-06-27	06:30 PM				1					0	1964212	2018-06-25	11:10 AM	1767635	MarceleneMichaux@example.com	Marcelene	Michaux	(858) 555-8132	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-28	05:00 PM	2018-06-28	06:30 PM				1					0	1944458	2018-06-13	09:48 AM	1761643	RubyeReitz@example.com	Rubye	Reitz	(619) 555-2211	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-28	05:00 PM	2018-06-28	06:30 PM				1					0	1945123	2018-06-13	02:14 PM	1761926	GregorioGilkes@example.com	Gregorio	Gilkes	(236) 555-5087	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-28	05:00 PM	2018-06-28	06:30 PM				1					0	1946031	2018-06-13	10:28 PM	1762329	HaiHigh@example.com				
San Diego Startup Week 2018	Tear Down			0.00	2018-06-28	05:00 PM	2018-06-28	06:30 PM				1					0	1946137	2018-06-14	12:43 AM	1762371	ZachariahZeh@example.com				
San Diego Startup Week 2018	Tear Down			0.00	2018-06-28	05:00 PM	2018-06-28	06:30 PM				1					0	1963371	2018-06-24	06:08 PM	1752475	StephanySmotherman@example.com	Stephany	Smotherman	(619) 555-0264	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-29	04:30 PM	2018-06-29	07:00 PM				1					0	1904035	2018-05-24	11:39 PM	1739243	TamikaTwine@example.com	Tamika	Twine	(010) 555-6319	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-29	04:30 PM	2018-06-29	07:00 PM				1					0	1916668	2018-06-01	01:08 PM	1745798	RexRyder@example.com				
San Diego Startup Week 2018	Tear Down			0.00	2018-06-29	04:30 PM	2018-06-29	07:00 PM				1					0	1928197	2018-06-06	06:15 PM	1752479	LateshaLiska@example.com	Latesha	Liska	(858) 555-7611	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-29	04:30 PM	2018-06-29	07:00 PM				1					0	1942332	2018-06-12	09:21 AM	1760327	BettieBuell@example.com				
San Diego Startup Week 2018	Tear Down			0.00	2018-06-29	04:30 PM	2018-06-29	07:00 PM				1					0	1945124	2018-06-13	02:14 PM	1761926	CameronCauble@example.com	Cameron	Cauble	(023) 555-0683	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-29	04:30 PM	2018-06-29	07:00 PM				1					0	1952814	2018-06-18	10:21 PM	1733319	KristineKram@example.com	Kristine	Kram	(619) 555-5240	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-29	04:30 PM	2018-06-29	07:00 PM				1					0	1955413	2018-06-20	10:41 AM	1755190	OlenOppenheimer@example.com	Olen	Oppenheimer	(858) 555-4109	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-29	04:30 PM	2018-06-29	07:00 PM				1					0	1956250	2018-06-20	03:26 PM	1767151	YeseniaYopp@example.com	Yesenia	Yopp	(858) 555-4716	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-29	04:30 PM	2018-06-29	07:00 PM				1					0	1960047	2018-06-21	07:20 PM	1768516	CarmelCourtois@example.com	Carmel	Courtois	(425) 555-5894	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-29	04:30 PM	2018-06-29	07:00 PM				1					1960047	1963878	2018-06-25	08:34 AM	1770425	JoJourdan@example.com	Jo	Jourdan	(729) 555-0354	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-29	04:30 PM	2018-06-29	07:00 PM				1					0	1964281	2018-06-25	11:29 AM	1767312	DominicaDossantos@example.com	Dominica	Dossantos	(858) 555-8665	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-29	04:30 PM	2018-06-29	07:00 PM				1					0	1965083	2018-06-25	07:32 PM	1770998	LaticiaLedford@example.com	Laticia	Ledford	(619) 555-4584	
San Diego Startup Week 2018	Tear Down			0.00	2018-06-29	04:30 PM	2018-06-29	07:00 PM																		
San Diego Startup Week 2018	Tear Down			0.00	2018-06-29	04:30 PM	2018-06-29	07:00 PM																		
San Diego Startup Week 2018	Tear Down			0.00	2018-06-29	04:30 PM	2018-06-29	07:00 PM																		
San Diego Startup Week 2018	Tear Down			0.00	2018-06-29	04:30 PM	2018-06-29	07:00 PM																		
San Diego Startup Week 2018	Tear Down			0.00	2018-06-29	04:30 PM	2018-06-29	07:00 PM																		
San Diego Startup Week 2018	Tear Down			0.00	2018-06-29	04:30 PM	2018-06-29	07:00 PM																		
San Diego Startup Week 2018	Tear Down			0.00	2018-06-29	04:30 PM	2018-06-29	07:00 PM																		
San Diego Startup Week 2018	Tear Down			0.00	2018-06-29	04:30 PM	2018-06-29	07:00 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-25	08:00 AM	2018-06-25	12:30 PM				1					0	1961871	2018-06-22	08:28 PM	1769388	ShawnaStoneburner@example.com	Shawna	Stoneburner	(882) 555-1991	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-25	08:00 AM	2018-06-25	12:30 PM				1					1961871	1961875	2018-06-22	08:30 PM	1769390	LucreciaLikens@example.com	Lucrecia	Likens	(858) 555-7388	
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-25	08:00 AM	2018-06-25	12:30 PM																		
San Diego Startup Week 2018	Traffic: Attendee Information			0.00	2018-06-25	08:00 AM	2018-06-25	12:30 PM																		
